hybrid,season,plant_leave,spot,sub_spot,Zinc_ppm,Manganese_ppm,Boron_ppm
cv_3,2021,upper,A,8,1.8,20,0.6
cv_3,2021,middle,A,8,0.7,3,0.9
cv_3,2021,low,A,8,0.7,25,0.4
cv_3,2021,upper,A,9,1.8,18,0.5
cv_3,2021,middle,A,9,0.6,7,0.7
cv_3,2021,low,A,9,0.7,25,0.4
cv_3,2021,upper,A,10,1.4,19,0.4
cv_3,2021,middle,A,10,0.6,7,0.7
cv_3,2021,low,A,10,0.6,54,0.4
cv_3,2021,upper,A,11,1.6,28,0.5
cv_3,2021,middle,A,11,0.7,6,0.6
cv_3,2021,low,A,11,0.7,27,0.5
cv_3,2021,upper,A,12,1.6,21,0.3
cv_3,2021,middle,A,12,0.7,5,0.5
cv_3,2021,low,A,12,0.8,30,0.3
cv_3,2021,upper,A,13,1.5,29,0.4
cv_3,2021,middle,A,13,0.5,8,0.5
cv_3,2021,low,A,13,0.6,29,0.4
cv_3,2021,upper,A,14,1.6,28,0.3
cv_3,2021,middle,A,14,0.6,6,0.6
cv_3,2021,low,A,14,0.7,49,0.4
cv_3,2021,upper,A,15,1.7,21,0.3
cv_3,2021,middle,A,15,0.8,5,0.3
cv_3,2021,low,A,15,0.7,13,0.2
cv_3,2021,upper,A,16,2,23,0.3
cv_3,2021,middle,A,16,0.8,9,0.4
cv_3,2021,low,A,16,0.6,22,0.2
cv_3,2021,upper,A,17,1.8,20,0.2
cv_3,2021,middle,A,17,0.8,7,0.4
cv_3,2021,low,A,17,0.7,20,0.4
cv_3,2021,upper,A,18,1.6,19,0.3
cv_3,2021,middle,A,18,0.8,5,0.5
cv_3,2021,low,A,18,0.6,11,0.3
cv_3,2021,upper,A,19,3.6,34,0.7
cv_3,2021,middle,A,19,0.6,4,0.5
cv_3,2021,low,A,19,0.5,14,0.1
cv_3,2021,upper,B,1,1.3,19,0.5
cv_3,2021,middle,B,1,0.5,7,0.4
cv_3,2021,low,B,1,0.7,26,0.3
cv_3,2021,upper,B,2,1.2,13,0.5
cv_3,2021,middle,B,2,0.6,12,0.4
cv_3,2021,low,B,2,0.8,42,0.3
cv_3,2021,upper,B,3,1.3,13,0.5
cv_3,2021,middle,B,3,0.6,7,0.4
cv_3,2021,low,B,3,0.7,37,0.3
cv_3,2021,upper,B,4,1.1,15,0.4
cv_3,2021,middle,B,4,0.5,10,0.5
cv_3,2021,low,B,4,0.6,28,0.3
cv_3,2021,upper,B,5,0.7,19,0.2
cv_3,2021,middle,B,5,0.6,14,0.2
cv_3,2021,low,B,5,0.6,37,0.2
cv_3,2021,upper,B,6,1.2,21,0.5
cv_3,2021,middle,B,6,0.6,6,0.6
cv_3,2021,low,B,6,0.7,22,0.4
cv_3,2021,upper,B,7,1.2,14,0.5
cv_3,2021,middle,B,7,0.6,26,0.7
cv_3,2021,low,B,7,0.7,51,0.3
cv_3,2021,upper,B,8,1.1,16,0.4
cv_3,2021,middle,B,8,0.7,11,0.4
cv_3,2021,low,B,8,0.9,77,0.3
cv_3,2021,upper,B,9,1.4,12,0.4
cv_3,2021,middle,B,9,0.6,8,0.5
cv_3,2021,low,B,9,0.7,44,0.3
cv_3,2021,upper,B,10,1,13,0.8
cv_3,2021,middle,B,10,0.6,23,0.1
cv_3,2021,low,B,10,0.5,14,0.1
cv_3,2021,upper,B,11,1.3,18,1
cv_3,2021,middle,B,11,0.7,9,0.5
cv_3,2021,low,B,11,0.7,86,0.4
cv_3,2021,upper,B,12,1.1,28,0.9
cv_3,2021,middle,B,12,1,51,0.1
cv_3,2021,low,B,12,1.3,84,0.1
cv_3,2021,upper,B,13,1.1,22,0.7
cv_3,2021,middle,B,13,0.6,33,0.6
cv_3,2021,low,B,13,0.6,17,0.2
cv_3,2021,upper,B,14,1.3,19,0.4
cv_3,2021,middle,B,14,0.7,21,0.3
cv_3,2021,low,B,14,0.6,13,0.1
cv_3,2021,upper,B,15,1.3,14,0.3
cv_3,2021,middle,B,15,0.8,36,0.4
cv_3,2021,low,B,15,1,42,0.1
cv_3,2021,upper,B,16,1.2,17,0.4
cv_3,2021,middle,B,16,0.7,19,0.3
cv_3,2021,low,B,16,0.7,39,0.2
cv_3,2021,upper,B,17,1.4,19,0.4
cv_3,2021,middle,B,17,0.6,11,0.2
cv_3,2021,low,B,17,0.8,64,0.2
cv_3,2021,upper,B,18,1.1,18,0.5
cv_3,2021,middle,B,18,0.6,21,0.4
cv_3,2021,low,B,18,0.7,11,0.2
cv_3,2021,upper,B,19,2.7,27,0.6
cv_3,2021,middle,B,19,0.6,6,0.3
cv_3,2021,low,B,19,0.7,21,0.2
cv_3,2021,upper,C,1,2.5,21,0.8
cv_3,2021,middle,C,1,0.6,16,0.4
cv_3,2021,low,C,1,0.7,158,0.3
cv_3,2021,upper,C,2,1.1,19,0.4
cv_3,2021,middle,C,2,0.5,14,0.3
cv_3,2021,low,C,2,0.6,65,0.2
cv_3,2021,upper,C,3,0.9,19,0.3
cv_3,2021,middle,C,3,0.4,8,0.2
cv_3,2021,low,C,3,0.6,97,0.1
cv_3,2021,upper,C,4,0.9,21,0.3
cv_3,2021,middle,C,4,0.4,5,0.2
cv_3,2021,low,C,4,0.6,39,0.1
cv_3,2021,upper,C,5,0.8,13,0.3
cv_3,2021,middle,C,5,0.5,7,0.2
cv_3,2021,low,C,5,0.6,12,0.2
cv_3,2021,upper,C,6,1.1,11,0.4
cv_3,2021,middle,C,6,0.6,7,0.6
cv_3,2021,low,C,6,0.7,38,0.4
cv_3,2021,upper,C,7,1.5,19,0.4
cv_3,2021,middle,C,7,0.7,19,0.5
cv_3,2021,low,C,7,0.8,53,0.3
cv_3,2021,upper,C,8,2.6,13,0.4
cv_3,2021,middle,C,8,0.6,13,0.4
cv_3,2021,low,C,8,0.7,15,0.3
cv_3,2021,upper,C,9,1.6,11,0.5
cv_3,2021,middle,C,9,0.6,29,0.5
cv_3,2021,low,C,9,0.7,116,0.3
cv_3,2021,upper,C,10,1.5,21,0.8
cv_3,2021,middle,C,10,0.5,25,0.7
cv_3,2021,low,C,10,0.6,28,0.1
cv_3,2021,upper,C,11,1.6,28,0.9
cv_3,2021,middle,C,11,0.6,20,0.4
cv_3,2021,low,C,11,0.8,18,0.3
cv_3,2021,upper,C,12,1.1,18,0.6
cv_3,2021,middle,C,12,0.6,82,0.4
cv_3,2021,low,C,12,0.8,30,0.4
cv_3,2021,upper,C,13,1.2,17,0.3
cv_3,2021,middle,C,13,0.6,61,0.3
cv_3,2021,low,C,13,0.8,70,0.2
cv_3,2021,upper,C,14,1.4,16,0.4
cv_3,2021,middle,C,14,0.5,12,0.2
cv_3,2021,low,C,14,0.8,35,0.2
cv_3,2021,upper,C,15,1.5,12,0.3
cv_3,2021,middle,C,15,0.6,15,0.2
cv_3,2021,low,C,15,0.8,58,0.2
cv_3,2021,upper,C,16,1.1,10,0.2
cv_3,2021,middle,C,16,0.6,5,0.2
cv_3,2021,low,C,16,0.7,6,0.1
cv_3,2021,upper,C,17,1.2,12,0.2
cv_3,2021,middle,C,17,0.6,21,0.2
cv_3,2021,low,C,17,0.6,15,0.2
cv_3,2021,upper,C,18,1.5,11,0.3
cv_3,2021,middle,C,18,0.6,11,0.4
cv_3,2021,low,C,18,0.7,22,0.2
cv_3,2021,upper,C,19,22.3,25,0.7
cv_3,2021,middle,C,19,1.4,6,0.5
cv_3,2021,low,C,19,0.8,50,0.2
cv_3,2021,upper,D,1,1.5,13,0.4
cv_3,2021,middle,D,1,0.7,29,0.5
cv_3,2021,low,D,1,0.7,117,0.3
cv_3,2021,upper,D,2,1.2,19,0.4
cv_3,2021,middle,D,2,0.5,16,0.5
cv_3,2021,low,D,2,0.6,35,0.3
cv_3,2021,upper,D,3,1.3,15,0.5
cv_3,2021,middle,D,3,0.5,5,0.4
cv_3,2021,low,D,3,0.6,16,0.2
cv_3,2021,upper,D,4,1.3,16,0.4
cv_3,2021,middle,D,4,0.5,6,0.3
cv_3,2021,low,D,4,0.6,19,0.2
cv_3,2021,upper,D,5,1,11,0.5
cv_3,2021,middle,D,5,0.5,29,0.4
cv_3,2021,low,D,5,0.8,35,0.3
cv_3,2021,upper,D,6,1.6,13,0.5
cv_3,2021,middle,D,6,0.7,6,0.6
cv_3,2021,low,D,6,0.7,26,0.4
cv_3,2021,upper,D,7,1.1,14,0.4
cv_3,2021,middle,D,7,0.6,8,0.3
cv_3,2021,low,D,7,0.8,51,0.2
cv_3,2021,upper,D,8,1.3,15,0.3
cv_3,2021,middle,D,8,0.6,18,0.3
cv_3,2021,low,D,8,0.7,31,0.2
cv_3,2021,upper,D,9,1.6,11,0.6
cv_3,2021,middle,D,9,0.7,6,0.7
cv_3,2021,low,D,9,0.7,89,0.4
cv_3,2021,upper,D,10,1.3,26,0.3
cv_3,2021,middle,D,10,0.5,15,0.3
cv_3,2021,low,D,10,0.7,18,0.2
cv_3,2021,upper,D,11,1.5,20,0.3
cv_3,2021,middle,D,11,0.5,19,0.3
cv_3,2021,low,D,11,0.9,97,0.1
cv_3,2021,upper,D,12,1.5,23,0.3
cv_3,2021,middle,D,12,0.8,44,0.4
cv_3,2021,low,D,12,0.8,9,0.1
cv_3,2021,upper,D,13,1.4,11,0.3
cv_3,2021,middle,D,13,0.6,9,0.3
cv_3,2021,low,D,13,0.8,38,0.2
cv_3,2021,upper,D,14,1.4,16,0.3
cv_3,2021,middle,D,14,0.6,25,0.3
cv_3,2021,low,D,14,0.8,21,0.2
cv_3,2021,upper,D,15,1.4,11,0.3
cv_3,2021,middle,D,15,0.6,12,0.4
cv_3,2021,low,D,15,0.8,204,0.3
cv_3,2021,upper,D,16,1.4,12,0.3
cv_3,2021,middle,D,16,0.6,8,0.2
cv_3,2021,low,D,16,0.8,19,0.2
cv_3,2021,upper,D,17,1.3,11,0.3
cv_3,2021,middle,D,17,0.6,7,0.3
cv_3,2021,low,D,17,0.7,39,0.2
cv_3,2021,upper,D,18,1.5,11,0.5
cv_3,2021,middle,D,18,0.6,3,0.2
cv_3,2021,low,D,18,0.7,16,0.2
cv_3,2021,upper,D,19,10.3,26,0.4
cv_3,2021,middle,D,19,0.7,5,0.3
cv_3,2021,low,D,19,0.6,7,0.1
cv_3,2021,upper,E,1,1.3,7,0.4
cv_3,2021,middle,E,1,0.6,15,0.3
cv_3,2021,low,E,1,0.9,44,0.2
cv_3,2021,upper,E,2,1,6,0.5
cv_3,2021,middle,E,2,0.6,5,0.3
cv_3,2021,low,E,2,0.8,14,0.2
cv_3,2021,upper,E,3,1.2,6,0.5
cv_3,2021,middle,E,3,0.6,4,0.3
cv_3,2021,low,E,3,0.8,37,0.3
cv_3,2021,upper,E,4,1.2,10,0.5
cv_3,2021,middle,E,4,0.6,8,0.3
cv_3,2021,low,E,4,0.8,71,0.2
cv_3,2021,upper,E,5,1.2,10,0.3
cv_3,2021,middle,E,5,0.7,23,0.3
cv_3,2021,low,E,5,0.7,13,0.4
cv_3,2021,upper,E,6,1.2,10,0.4
cv_3,2021,middle,E,6,0.6,14,0.4
cv_3,2021,low,E,6,0.8,79,0.2
cv_3,2021,upper,E,7,1.4,13,0.5
cv_3,2021,middle,E,7,0.7,10,0.5
cv_3,2021,low,E,7,0.8,50,0.3
cv_3,2021,upper,E,8,1.5,17,0.6
cv_3,2021,middle,E,8,0.7,10,0.5
cv_3,2021,low,E,8,0.7,10,0.3
cv_3,2021,upper,E,9,1.4,14,0.5
cv_3,2021,middle,E,9,0.6,5,0.5
cv_3,2021,low,E,9,0.7,35,0.3
cv_3,2021,upper,E,10,1,21,0.2
cv_3,2021,middle,E,10,0.5,4,0.1
cv_3,2021,low,E,10,0.5,8,0.1
cv_3,2021,upper,E,11,1,17,0.3
cv_3,2021,middle,E,11,0.6,42,0.2
cv_3,2021,low,E,11,0.8,93,0.1
cv_3,2021,upper,E,12,1.4,14,0.3
cv_3,2021,middle,E,12,0.6,23,0.2
cv_3,2021,low,E,12,0.8,43,0.2
cv_3,2021,upper,E,13,1,7,0.3
cv_3,2021,middle,E,13,0.6,8,0.2
cv_3,2021,low,E,13,1.3,19,0.3
cv_3,2021,upper,E,14,1.3,12,0.3
cv_3,2021,middle,E,14,0.6,10,0.3
cv_3,2021,low,E,14,0.7,9,0.2
cv_3,2021,upper,E,15,1.3,14,0.3
cv_3,2021,middle,E,15,0.6,17,0.3
cv_3,2021,low,E,15,0.9,27,0.2
cv_3,2021,upper,E,16,1.1,9,0.3
cv_3,2021,middle,E,16,0.5,3,0.2
cv_3,2021,low,E,16,0.7,3,0.2
cv_3,2021,upper,E,17,1.2,12,0.3
cv_3,2021,middle,E,17,0.6,8,0.2
cv_3,2021,low,E,17,0.7,6,0.1
cv_3,2021,upper,E,18,1.1,13,0.3
cv_3,2021,middle,E,18,0.6,5,0.2
cv_3,2021,low,E,18,0.7,10,0.1
cv_3,2021,upper,E,19,1.2,33,0.2
cv_3,2021,middle,E,19,0.4,7,0.1
cv_3,2021,low,E,19,0.6,22,0.1
cv_3,2021,upper,F,1,1.3,7,0.4
cv_3,2021,middle,F,1,0.7,6,0.4
cv_3,2021,low,F,1,0.8,9,0.3
cv_3,2021,upper,F,2,1.3,8,0.3
cv_3,2021,middle,F,2,0.7,8,0.2
cv_3,2021,low,F,2,0.8,46,0.2
cv_3,2021,upper,F,3,1.6,10,0.5
cv_3,2021,middle,F,3,0.7,10,0.3
cv_3,2021,low,F,3,0.8,28,0.1
cv_3,2021,upper,F,4,0.9,11,0.4
cv_3,2021,middle,F,4,0.6,16,0.3
cv_3,2021,low,F,4,0.9,24,0.2
cv_3,2021,upper,F,5,1,9,0.3
cv_3,2021,middle,F,5,0.5,10,0.2
cv_3,2021,low,F,5,0.7,14,0.1
cv_3,2021,upper,F,6,1.2,16,0.5
cv_3,2021,middle,F,6,0.6,26,0.3
cv_3,2021,low,F,6,0.8,29,0.2
cv_3,2021,upper,F,7,1.6,14,0.5
cv_3,2021,middle,F,7,0.6,25,0.3
cv_3,2021,low,F,7,0.8,41,0.1
cv_3,2021,upper,F,8,1.5,10,0.4
cv_3,2021,middle,F,8,0.6,5,0.3
cv_3,2021,low,F,8,0.8,32,0.1
cv_3,2021,upper,F,9,1.2,8,0.5
cv_3,2021,middle,F,9,0.6,11,0.6
cv_3,2021,low,F,9,0.7,24,0.2
cv_3,2021,upper,F,10,1.3,15,0.2
cv_3,2021,middle,F,10,0.4,3,0.1
cv_3,2021,low,F,10,0.6,12,0.1
cv_3,2021,upper,F,11,3.3,74,0.5
cv_3,2021,middle,F,11,2.3,59,0.4
cv_3,2021,low,F,11,1.2,31,0.3
cv_3,2021,upper,F,12,1.8,20,0.4
cv_3,2021,middle,F,12,1,19,0.4
cv_3,2021,low,F,12,0.9,11,0.2
cv_3,2021,upper,F,13,1.7,20,0.6
cv_3,2021,middle,F,13,0.9,21,0.5
cv_3,2021,low,F,13,1.1,41,0.3
cv_3,2021,upper,F,14,1.4,14,0.6
cv_3,2021,middle,F,14,0.9,14,0.5
cv_3,2021,low,F,14,0.9,80,0.3
cv_3,2021,upper,F,15,1.5,12,0.5
cv_3,2021,middle,F,15,0.8,12,0.4
cv_3,2021,low,F,15,0.9,16,0.3
cv_3,2021,upper,F,16,1.8,17,0.5
cv_3,2021,middle,F,16,0.8,7,0.4
cv_3,2021,low,F,16,0.8,17,0.3
cv_3,2021,upper,F,17,1.6,12,0.3
cv_3,2021,middle,F,17,0.8,7,0.2
cv_3,2021,low,F,17,0.8,20,0.1
cv_3,2021,upper,F,18,1.5,16,0.3
cv_3,2021,middle,F,18,0.6,4,0.3
cv_3,2021,low,F,18,0.7,11,0.2
cv_3,2021,upper,F,19,1,38,0.2
cv_3,2021,middle,F,19,0.5,10,0.1
cv_3,2021,upper,G,1,1.4,16,0.4
cv_3,2021,middle,G,1,0.8,19,0.4
cv_3,2021,low,G,1,0.9,40,0.3
cv_3,2021,upper,G,2,1.4,17,0.4
cv_3,2021,middle,G,2,1,17,0.4
cv_3,2021,low,G,2,1,101,0.3
cv_3,2021,upper,G,3,1.5,18,0.4
cv_3,2021,middle,G,3,0.7,14,0.4
cv_3,2021,low,G,3,0.9,66,0.3
cv_3,2021,upper,G,4,1.5,18,0.5
cv_3,2021,middle,G,4,0.8,9,0.3
cv_3,2021,low,G,4,1,48,0.2
cv_3,2021,upper,G,5,1.5,15,0.4
cv_3,2021,middle,G,5,0.7,32,0.4
cv_3,2021,low,G,5,0.9,17,0.2
cv_3,2021,upper,G,6,1.4,13,0.4
cv_3,2021,middle,G,6,0.7,10,0.3
cv_3,2021,low,G,6,0.9,111,0.2
cv_3,2021,upper,G,7,1.1,34,0.2
cv_3,2021,middle,G,7,0.6,12,0.1
cv_3,2021,low,G,7,0.8,4,0.1
cv_3,2021,upper,G,8,1.3,33,0.3
cv_3,2021,middle,G,8,0.8,20,0.2
cv_3,2021,low,G,8,0.9,28,0.2
cv_3,2021,upper,G,9,1.3,17,0.5
cv_3,2021,middle,G,9,0.7,17,0.3
cv_3,2021,low,G,9,0.8,17,0.2
cv_3,2021,upper,G,10,1.3,7,0.4
cv_3,2021,middle,G,10,0.8,7,0.4
cv_3,2021,low,G,10,0.9,26,0.2
cv_3,2021,upper,G,11,1.5,10,0.4
cv_3,2021,middle,G,11,0.8,7,0.4
cv_3,2021,low,G,11,0.8,73,0.2
cv_3,2021,upper,G,12,1.4,13,0.5
cv_3,2021,middle,G,12,0.8,31,0.4
cv_3,2021,low,G,12,0.9,116,0.3
cv_3,2021,upper,G,13,1.6,18,0.6
cv_3,2021,middle,G,13,0.8,13,0.5
cv_3,2021,low,G,13,0.9,54,0.3
cv_3,2021,upper,G,14,1.4,26,0.5
cv_3,2021,middle,G,14,0.7,18,0.3
cv_3,2021,low,G,14,1.1,82,0.3
cv_3,2021,upper,G,15,1.1,22,0.3
cv_3,2021,middle,G,15,0.7,19,0.3
cv_3,2021,low,G,15,0.8,30,0.2
cv_3,2021,upper,G,16,1.4,19,0.5
cv_3,2021,middle,G,16,0.7,8,0.4
cv_3,2021,low,G,16,0.9,30,0.2
cv_3,2021,upper,G,17,1.5,22,0.3
cv_3,2021,middle,G,17,0.7,5,0.2
cv_3,2021,low,G,17,1,5,0.1
cv_3,2021,upper,G,18,1.4,15,0.3
cv_3,2021,middle,G,18,0.7,5,0.3
cv_3,2021,low,G,18,0.8,20,0.2
cv_3,2021,upper,G,19,1.1,23,0.2
cv_3,2021,middle,G,19,0.6,4,0.2
cv_3,2021,low,G,19,0.8,6,0.1
cv_3,2021,upper,H,1,1.2,21,0.4
cv_3,2021,middle,H,1,0.4,20,0.4
cv_3,2021,low,H,1,0.7,45,0.2
cv_3,2021,upper,H,2,1.3,13,0.4
cv_3,2021,middle,H,2,0.5,8,0.4
cv_3,2021,low,H,2,0.6,32,0.2
cv_3,2021,upper,H,3,1.4,17,0.6
cv_3,2021,middle,H,3,0.2,7,0.3
cv_3,2021,low,H,3,0.6,18,0.1
cv_3,2021,upper,H,4,1,9,0.5
cv_3,2021,middle,H,4,0.4,11,0.3
cv_3,2021,low,H,4,0.6,17,0.2
cv_3,2021,upper,H,5,1.4,13,0.5
cv_3,2021,middle,H,5,0.4,8,0.4
cv_3,2021,low,H,5,0.6,10,0.3
cv_3,2021,upper,H,6,1,23,0.5
cv_3,2021,middle,H,6,0.3,21,0.3
cv_3,2021,low,H,6,0.6,29,0.2
cv_3,2021,upper,H,7,1.1,32,0.2
cv_3,2021,middle,H,7,0.3,3,0.1
cv_3,2021,upper,H,8,0.8,28,0.2
cv_3,2021,middle,H,8,0.1,2,0.1
cv_3,2021,low,H,8,0.6,9,0.1
cv_3,2021,upper,H,9,1.7,18,0.4
cv_3,2021,middle,H,9,0.4,5,0.5
cv_3,2021,low,H,9,0.5,13,0.3
cv_3,2021,upper,H,10,1.5,12,0.5
cv_3,2021,middle,H,10,0.4,7,0.4
cv_3,2021,low,H,10,0.7,51,0.2
cv_3,2021,upper,H,11,1.4,18,0.4
cv_3,2021,middle,H,11,0.4,20,0.3
cv_3,2021,low,H,11,0.6,21,0.2
cv_3,2021,upper,H,12,1.5,24,0.4
cv_3,2021,middle,H,12,0.4,30,0.4
cv_3,2021,low,H,12,0.5,77,0.2
cv_3,2021,upper,H,13,1.2,29,0.3
cv_3,2021,middle,H,13,0.3,18,0.2
cv_3,2021,low,H,13,0.8,121,0.1
cv_3,2021,upper,H,14,1.1,30,0.2
cv_3,2021,middle,H,14,0.4,6,0.1
cv_3,2021,low,H,14,0.7,5,0.1
cv_3,2021,upper,H,15,1.1,30,0.1
cv_3,2021,middle,H,15,0.4,7,0.1
cv_3,2021,low,H,15,0.7,5,0.1
cv_3,2021,upper,H,16,1.1,26,0.2
cv_3,2021,middle,H,16,0.3,4,0.1
cv_3,2021,low,H,16,0.6,10,0.1
cv_3,2021,upper,H,17,1.4,17,0.2
cv_3,2021,middle,H,17,0.3,4,0.2
cv_3,2021,low,H,17,0.7,12,0.1
cv_3,2021,upper,H,18,1.4,16,0.2
cv_3,2021,middle,H,18,0.3,7,0.2
cv_3,2021,low,H,18,0.7,6,0.1
cv_3,2021,upper,H,19,1.2,23,0.2
cv_3,2021,middle,H,19,0.3,7,0.1
cv_3,2021,low,H,19,0.4,25,0.1
cv_3,2021,upper,I,1,1.2,13,0.4
cv_3,2021,middle,I,1,0.4,14,0.3
cv_3,2021,low,I,1,0.5,37,0.2
cv_3,2021,upper,I,2,1.7,12,0.4
cv_3,2021,middle,I,2,0.9,11,0.5
cv_3,2021,low,I,2,0.7,16,0.2
cv_3,2021,upper,I,3,1.4,15,0.3
cv_3,2021,middle,I,3,0.6,4,0.3
cv_3,2021,low,I,3,0.7,3,0.2
cv_3,2021,upper,I,4,1.8,24,0.4
cv_3,2021,middle,I,4,0.6,7,0.3
cv_3,2021,low,I,4,0.7,13,0.1
cv_3,2021,upper,I,5,1.7,34,0.2
cv_3,2021,middle,I,5,0.7,14,0.2
cv_3,2021,low,I,5,1,76,0.1
cv_3,2021,upper,I,6,1.5,37,0.2
cv_3,2021,middle,I,6,0.5,10,0.1
cv_3,2021,upper,I,7,1.3,21,0.2
cv_3,2021,middle,I,7,0.6,6,0.1
cv_3,2021,upper,I,8,1.6,24,0.3
cv_3,2021,middle,I,8,0.6,12,0.2
cv_3,2021,low,I,8,0.7,17,0.1
cv_3,2021,upper,I,9,2.2,18,0.3
cv_3,2021,middle,I,9,0.8,6,0.4
cv_3,2021,low,I,9,0.9,48,0.2
cv_3,2021,upper,I,10,1.8,15,0.3
cv_3,2021,middle,I,10,1,9,0.3
cv_3,2021,low,I,10,0.7,26,0.2
cv_3,2021,upper,I,11,1.3,23,0.2
cv_3,2021,middle,I,11,0.6,6,0.1
cv_3,2021,low,I,11,1,14,0.1
cv_3,2021,upper,I,12,1.4,35,0.1
cv_3,2021,middle,I,12,0.7,14,0.1
cv_3,2021,low,I,12,0.9,14,0.1
cv_3,2021,upper,I,13,1.4,41,0.2
cv_3,2021,middle,I,13,0.2,4,0.1
cv_3,2021,upper,I,14,1.3,41,0.2
cv_3,2021,middle,I,14,0.3,6,0.1
cv_3,2021,low,I,14,0.4,3,0.1
cv_3,2021,upper,I,15,1.5,38,0.2
cv_3,2021,middle,I,15,0.4,7,0.1
cv_3,2021,low,I,15,0.4,8,0.1
cv_3,2021,upper,I,16,1.3,22,0.2
cv_3,2021,middle,I,16,0.5,11,0.2
cv_3,2021,low,I,16,0.8,23,0.1
cv_3,2021,upper,I,17,1.9,27,0.3
cv_3,2021,middle,I,17,0.7,7,0.2
cv_3,2021,low,I,17,0.6,23,0.1
cv_3,2021,upper,I,18,1.9,21,0.3
cv_3,2021,middle,I,18,0.7,6,0.3
cv_3,2021,low,I,18,0.9,21,0.2
cv_3,2021,upper,I,19,1.4,44,0.3
cv_3,2021,middle,I,19,0.6,9,0.2
cv_3,2021,low,I,19,0.9,24,0.2
cv_3,2021,upper,J,1,1.2,21,0.4
cv_3,2021,middle,J,1,0.7,22,0.3
cv_3,2021,low,J,1,0.8,64,0.2
cv_3,2021,upper,J,2,1.7,16,0.3
cv_3,2021,middle,J,2,0.6,6,0.3
cv_3,2021,low,J,2,0.9,25,0.2
cv_3,2021,upper,J,3,1.4,22,0.4
cv_3,2021,middle,J,3,0.6,9,0.4
cv_3,2021,low,J,3,0.8,16,0.2
cv_3,2021,upper,J,4,1.4,29,0.2
cv_3,2021,middle,J,4,0.5,8,0.2
cv_3,2021,upper,J,5,1.4,32,0.2
cv_3,2021,middle,J,5,0.6,5,0.1
cv_3,2021,upper,J,6,1.1,27,0.2
cv_3,2021,middle,J,6,0.5,4,0.1
cv_3,2021,upper,J,7,1.1,21,0.3
cv_3,2021,middle,J,7,0.6,19,0.2
cv_3,2021,low,J,7,0.8,22,0.1
cv_3,2021,upper,J,8,1.6,13,0.4
cv_3,2021,middle,J,8,0.7,3,0.2
cv_3,2021,low,J,8,0.7,9,0.2
cv_3,2021,upper,J,9,1.6,21,0.5
cv_3,2021,middle,J,9,0.7,10,0.4
cv_3,2021,low,J,9,0.7,30,0.3
cv_3,2021,upper,J,10,1.4,23,0.3
cv_3,2021,middle,J,10,0.6,9,0.2
cv_3,2021,upper,J,11,1,16,0.3
cv_3,2021,middle,J,11,0.6,7,0.2
cv_3,2021,upper,J,12,1.1,28,0.1
cv_3,2021,middle,J,12,0.6,8,0.2
cv_3,2021,low,J,12,0.9,13,0.1
cv_3,2021,upper,J,13,0.9,25,0.2
cv_3,2021,middle,J,13,0.5,13,0.2
cv_3,2021,low,J,13,1,102,0.1
cv_3,2021,upper,J,14,1.2,32,0.2
cv_3,2021,middle,J,14,0.5,6,0.1
cv_3,2021,low,J,14,0.7,18,0.1
cv_3,2021,upper,J,15,1.1,24,0.2
cv_3,2021,middle,J,15,0.5,8,0.1
cv_3,2021,low,J,15,1.1,13,0.1
cv_3,2021,upper,J,16,1.2,25,0.2
cv_3,2021,middle,J,16,0.5,8,0.2
cv_3,2021,low,J,16,0.8,7,0.1
cv_3,2021,upper,J,17,1.4,26,0.2
cv_3,2021,middle,J,17,0.5,5,0.2
cv_3,2021,low,J,17,0.9,9,0.1
cv_3,2021,upper,J,18,1.4,19,0.2
cv_3,2021,middle,J,18,0.6,7,0.2
cv_3,2021,low,J,18,0.9,11,0.2
cv_3,2021,upper,J,19,0.9,17,0.2
cv_3,2021,upper,K,1,1.7,13,0.4
cv_3,2021,middle,K,1,0.7,8,0.4
cv_3,2021,low,K,1,0.7,13,0.2
cv_3,2021,upper,K,2,1.7,25,0.3
cv_3,2021,middle,K,2,0.8,10,0.4
cv_3,2021,low,K,2,0.7,9,0.3
cv_3,2021,upper,K,3,2.1,15,0.4
cv_3,2021,middle,K,3,0.7,4,0.4
cv_3,2021,low,K,3,0.7,12,0.3
cv_3,2021,upper,K,4,2,37,0.3
cv_3,2021,middle,K,4,0.5,4,0.3
cv_3,2021,low,K,4,0.7,20,0.2
cv_3,2021,upper,K,5,2,42,0.3
cv_3,2021,middle,K,5,0.5,7,0.1
cv_3,2021,low,K,5,0.7,5,0.1
cv_3,2021,upper,K,6,1.5,37,0.2
cv_3,2021,middle,K,6,0.5,4,0.2
cv_3,2021,low,K,6,0.7,13,0.1
cv_3,2021,upper,K,7,1.9,32,0.3
cv_3,2021,middle,K,7,0.5,14,0.1
cv_3,2021,low,K,7,0.9,42,0.1
cv_3,2021,upper,K,8,2.3,19,0.4
cv_3,2021,middle,K,8,0.7,6,0.3
cv_3,2021,low,K,8,0.8,42,0.2
cv_3,2021,upper,K,9,2.5,30,0.5
cv_3,2021,middle,K,9,0.7,15,0.3
cv_3,2021,low,K,9,0.9,153,0.2
cv_3,2021,upper,K,10,1.6,35,0.2
cv_3,2021,middle,K,10,0.5,4,0.1
cv_3,2021,low,K,10,0.8,10,0.1
