Domain Code,Domain,Area Code (M49),area,location,element,item,year,year_count,decade,Trend,Yield
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,1999,39,2ND,2NDEU,3.2434
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2000,40,2ND,2NDEU,3.2133
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2001,41,3RD,3RDEU,2.8013
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2002,42,3RD,3RDEU,3.1247
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2003,43,3RD,3RDEU,2.7482
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2004,44,3RD,3RDEU,3.6698
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2005,45,3RD,3RDEU,3.6352
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2006,46,3RD,3RDEU,3.7295
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2007,47,3RD,3RDEU,3.4137
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2008,48,3RD,3RDEU,3.8689
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2009,49,3RD,3RDEU,3.5859
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2010,50,3RD,3RDEU,3.7421
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2011,51,3RD,3RDEU,3.8335
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2012,52,3RD,3RDEU,4.1293
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2013,53,3RD,3RDEU,3.8441
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2014,54,3RD,3RDEU,3.8107
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2015,55,3RD,3RDEU,3.928
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2016,56,3RD,3RDEU,4.203
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2017,57,3RD,3RDEU,3.8562
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2018,58,3RD,3RDEU,3.8999
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2019,59,3RD,3RDEU,3.8409
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2020,60,3RD,3RDEU,3.9248
QCL,Crops and livestock products,380,Italy,EU,Yield,Wheat,2021,60,3RD,3RDEU,4.2248
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,1992,32,2ND,2NDEU,2.5848
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,1993,33,2ND,2NDEU,2.0006
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,1994,34,2ND,2NDEU,2.1078
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,1995,35,2ND,2NDEU,2.2235
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,1996,36,2ND,2NDEU,2.3961
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,1997,37,2ND,2NDEU,2.5909
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,1998,38,2ND,2NDEU,2.5533
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,1999,39,2ND,2NDEU,2.4103
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2000,40,2ND,2NDEU,2.7034
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2001,41,3RD,3RDEU,2.708
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2002,42,3RD,3RDEU,3.3844
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2003,43,3RD,3RDEU,2.7914
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2004,44,3RD,3RDEU,2.9423
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2005,45,3RD,3RDEU,3.6099
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2006,46,3RD,3RDEU,2.7815
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2007,47,3RD,3RDEU,3.5944
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2008,48,3RD,3RDEU,3.8566
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2009,49,3RD,3RDEU,3.6276
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2010,50,3RD,3RDEU,3.2849
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2011,51,3RD,3RDEU,3.0613
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2012,52,3RD,3RDEU,4.3695
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2013,53,3RD,3RDEU,3.8857
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2014,54,3RD,3RDEU,3.7474
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2015,55,3RD,3RDEU,5.0304
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2016,56,3RD,3RDEU,4.3045
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2017,57,3RD,3RDEU,4.7869
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2018,58,3RD,3RDEU,3.4314
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2019,59,3RD,3RDEU,4.8123
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2020,60,3RD,3RDEU,5.3384
QCL,Crops and livestock products,428,Latvia,EU,Yield,Wheat,2021,60,3RD,3RDEU,4.4811
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,1992,32,2ND,2NDEU,2.9411
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,1993,33,2ND,2NDEU,2.3718
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,1994,34,2ND,2NDEU,2.0348
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,1995,35,2ND,2NDEU,2.4455
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,1996,36,2ND,2NDEU,2.6926
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,1997,37,2ND,2NDEU,3.0016
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,1998,38,2ND,2NDEU,2.8671
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,1999,39,2ND,2NDEU,2.6098
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2000,40,2ND,2NDEU,3.3413
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2001,41,3RD,3RDEU,3.0559
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2002,42,3RD,3RDEU,3.6335
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2003,43,3RD,3RDEU,3.5783
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2004,44,3RD,3RDEU,4.0276
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2005,45,3RD,3RDEU,3.7332
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2006,46,3RD,3RDEU,2.3554
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2007,47,3RD,3RDEU,3.9219
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2008,48,3RD,3RDEU,4.2689
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2009,49,3RD,3RDEU,4.2004
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2010,50,3RD,3RDEU,3.3045
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2011,51,3RD,3RDEU,3.3919
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2012,52,3RD,3RDEU,4.7829
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2013,53,3RD,3RDEU,4.3022
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2014,54,3RD,3RDEU,4.563
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2015,55,3RD,3RDEU,5.2384
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2016,56,3RD,3RDEU,4.3661
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2017,57,3RD,3RDEU,4.8247
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2018,58,3RD,3RDEU,3.6731
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2019,59,3RD,3RDEU,4.2912
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2020,60,3RD,3RDEU,5.3931
QCL,Crops and livestock products,440,Lithuania,EU,Yield,Wheat,2021,60,3RD,3RDEU,4.5001
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2000,40,2ND,2NDEU,5.5769
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2001,41,3RD,3RDEU,5.4984
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2002,42,3RD,3RDEU,5.9669
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2003,43,3RD,3RDEU,6.1364
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2004,44,3RD,3RDEU,6.8241
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2005,45,3RD,3RDEU,6.0153
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2006,46,3RD,3RDEU,5.9694
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2007,47,3RD,3RDEU,5.599
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2008,48,3RD,3RDEU,6.6617
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2009,49,3RD,3RDEU,6.5677
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2010,50,3RD,3RDEU,5.9586
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2011,51,3RD,3RDEU,5.529
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2012,52,3RD,3RDEU,5.8665
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2013,53,3RD,3RDEU,6.3676
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2014,54,3RD,3RDEU,6.1541
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2015,55,3RD,3RDEU,6.2825
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2016,56,3RD,3RDEU,5.0744
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2017,57,3RD,3RDEU,5.4834
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2018,58,3RD,3RDEU,6.1888
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2019,59,3RD,3RDEU,6.1572
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2020,60,3RD,3RDEU,6.0687
QCL,Crops and livestock products,442,Luxembourg,EU,Yield,Wheat,2021,60,3RD,3RDEU,5.9161
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1961,1,1ST,1STEU,1.3746
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1962,2,1ST,1STEU,1.3746
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1963,3,1ST,1STEU,1.6005
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1964,4,1ST,1STEU,1.4789
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1965,5,1ST,1STEU,1.6015
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1966,6,1ST,1STEU,1.5029
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1967,7,1ST,1STEU,1.4322
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1968,8,1ST,1STEU,1.006
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1969,9,1ST,1STEU,1.3801
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1970,10,1ST,1STEU,1.4859
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1971,11,1ST,1STEU,2.1088
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1972,12,1ST,1STEU,2.2893
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1973,13,1ST,1STEU,2.3004
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1974,14,1ST,1STEU,1.8388
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1975,15,1ST,1STEU,2.2026
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1976,16,1ST,1STEU,2.7782
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1977,17,1ST,1STEU,3.4437
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1978,18,1ST,1STEU,2.8062
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1979,19,1ST,1STEU,2.7262
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1980,20,1ST,1STEU,3.4872
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1981,21,2ND,2NDEU,3.9104
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1982,22,2ND,2NDEU,4.3315
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1983,23,2ND,2NDEU,3.9702
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1984,24,2ND,2NDEU,3.6496
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1985,25,2ND,2NDEU,3.7707
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1986,26,2ND,2NDEU,3.8462
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1987,27,2ND,2NDEU,3.6923
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1988,28,2ND,2NDEU,3.6154
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1989,29,2ND,2NDEU,3.75
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1990,30,2ND,2NDEU,3.8341
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1991,31,2ND,2NDEU,3.6429
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1992,32,2ND,2NDEU,3.4375
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1993,33,2ND,2NDEU,2.9
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1994,34,2ND,2NDEU,2.7273
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1995,35,2ND,2NDEU,2.625
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1996,36,2ND,2NDEU,3.8182
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1997,37,2ND,2NDEU,4.1073
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1998,38,2ND,2NDEU,3.9161
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,1999,39,2ND,2NDEU,3.9576
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2000,40,2ND,2NDEU,4.0134
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2001,41,3RD,3RDEU,4
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2002,42,3RD,3RDEU,5
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2003,43,3RD,3RDEU,4
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2004,44,3RD,3RDEU,4.1048
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2005,45,3RD,3RDEU,4.1579
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2006,46,3RD,3RDEU,4.0385
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2007,47,3RD,3RDEU,4.2857
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2008,48,3RD,3RDEU,4.8333
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2009,49,3RD,3RDEU,4.9286
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2010,50,3RD,3RDEU,4.8011
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2011,51,3RD,3RDEU,4.7687
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2012,52,3RD,3RDEU,4.7439
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2013,53,3RD,3RDEU,4.778
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2014,54,3RD,3RDEU,4.8777
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2015,55,3RD,3RDEU,4.992
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2016,56,3RD,3RDEU,4.9826
QCL,Crops and livestock products,470,Malta,EU,Yield,Wheat,2017,57,3RD,3RDEU,5.0311
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1961,1,1ST,1STEU,3.9251
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1962,2,1ST,1STEU,4.5475
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1963,3,1ST,1STEU,4.1962
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1964,4,1ST,1STEU,4.7064
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1965,5,1ST,1STEU,4.4429
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1966,6,1ST,1STEU,4.0447
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1967,7,1ST,1STEU,4.7906
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1968,8,1ST,1STEU,4.4234
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1969,9,1ST,1STEU,4.3578
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1970,10,1ST,1STEU,4.5457
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1971,11,1ST,1STEU,4.9687
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1972,12,1ST,1STEU,4.3111
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1973,13,1ST,1STEU,5.2552
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1974,14,1ST,1STEU,5.7334
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1975,15,1ST,1STEU,4.9358
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1976,16,1ST,1STEU,5.4374
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1977,17,1ST,1STEU,5.2304
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1978,18,1ST,1STEU,6.5665
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1979,19,1ST,1STEU,5.9382
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1980,20,1ST,1STEU,6.2021
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1981,21,2ND,2NDEU,6.7008
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1982,22,2ND,2NDEU,7.3896
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1983,23,2ND,2NDEU,7.0368
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1984,24,2ND,2NDEU,7.8854
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1985,25,2ND,2NDEU,6.6451
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1986,26,2ND,2NDEU,7.998
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1987,27,2ND,2NDEU,6.9359
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1988,28,2ND,2NDEU,7.2273
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1989,29,2ND,2NDEU,7.5977
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1990,30,2ND,2NDEU,7.6528
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1991,31,2ND,2NDEU,7.6608
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1992,32,2ND,2NDEU,8.0154
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1993,33,2ND,2NDEU,8.7712
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1994,34,2ND,2NDEU,8.0674
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1995,35,2ND,2NDEU,8.6189
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1996,36,2ND,2NDEU,8.9612
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1997,37,2ND,2NDEU,7.7309
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1998,38,2ND,2NDEU,7.6956
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,1999,39,2ND,2NDEU,8.3311
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2000,40,2ND,2NDEU,8.3592
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2001,41,3RD,3RDEU,7.9447
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2002,42,3RD,3RDEU,7.8145
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2003,43,3RD,3RDEU,8.7439
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2004,44,3RD,3RDEU,8.9149
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2005,45,3RD,3RDEU,8.5932
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2006,46,3RD,3RDEU,8.394
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2007,47,3RD,3RDEU,7.2714
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2008,48,3RD,3RDEU,8.7295
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2009,49,3RD,3RDEU,9.2919
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2010,50,3RD,3RDEU,8.9092
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2011,51,3RD,3RDEU,7.7812
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2012,52,3RD,3RDEU,8.587
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2013,53,3RD,3RDEU,8.7412
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2014,54,3RD,3RDEU,9.1698
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2015,55,3RD,3RDEU,9.1255
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2016,56,3RD,3RDEU,7.9832
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2017,57,3RD,3RDEU,9.0935
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2018,58,3RD,3RDEU,8.6147
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2019,59,3RD,3RDEU,9.3781
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2020,60,3RD,3RDEU,8.556
QCL,Crops and livestock products,528,Netherlands,EU,Yield,Wheat,2021,60,3RD,3RDEU,8.018
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1961,1,1ST,1STEU,1.9929
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1962,2,1ST,1STEU,1.9383
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1963,3,1ST,1STEU,1.989
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1964,4,1ST,1STEU,1.872
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1965,5,1ST,1STEU,2.0639
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1966,6,1ST,1STEU,2.1501
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1967,7,1ST,1STEU,2.2404
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1968,8,1ST,1STEU,2.4768
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1969,9,1ST,1STEU,2.3969
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1970,10,1ST,1STEU,2.3211
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1971,11,1ST,1STEU,2.6478
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1972,12,1ST,1STEU,2.5135
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1973,13,1ST,1STEU,2.9599
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1974,14,1ST,1STEU,3.2007
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1975,15,1ST,1STEU,2.8264
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1976,16,1ST,1STEU,3.1355
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1977,17,1ST,1STEU,2.8946
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1978,18,1ST,1STEU,3.2551
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1979,19,1ST,1STEU,2.7032
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1980,20,1ST,1STEU,2.5957
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1981,21,2ND,2NDEU,2.9648
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1982,22,2ND,2NDEU,3.0734
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1983,23,2ND,2NDEU,3.3598
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1984,24,2ND,2NDEU,3.522
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1985,25,2ND,2NDEU,3.4283
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1986,26,2ND,2NDEU,3.7045
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1987,27,2ND,2NDEU,3.7239
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1988,28,2ND,2NDEU,3.4802
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1989,29,2ND,2NDEU,3.8542
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1990,30,2ND,2NDEU,3.9575
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1991,31,2ND,2NDEU,3.8032
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1992,32,2ND,2NDEU,3.0635
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1993,33,2ND,2NDEU,3.3279
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1994,34,2ND,2NDEU,3.1817
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1995,35,2ND,2NDEU,3.6015
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1996,36,2ND,2NDEU,3.4574
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1997,37,2ND,2NDEU,3.2064
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1998,38,2ND,2NDEU,3.6243
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,1999,39,2ND,2NDEU,3.5042
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,2000,40,2ND,2NDEU,3.2268
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,2001,41,3RD,3RDEU,3.5336
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,2002,42,3RD,3RDEU,3.8539
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,2003,43,3RD,3RDEU,3.4047
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,2004,44,3RD,3RDEU,4.2811
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,2005,45,3RD,3RDEU,3.9545
QCL,Crops and livestock products,616,Poland,EU,Yield,Wheat,2006,46,3RD,3RDEU,3.2447
