year,location,month,Days,date,temp,gdds
2021,Winchester,October,158,5-Oct,14.48,2996.83
2021,Winchester,October,159,6-Oct,15.45,3012.28
2021,Winchester,October,160,7-Oct,16.68,3028.96
2021,Winchester,October,161,8-Oct,16.13,3045.09
2021,Winchester,October,162,9-Oct,16.78,3061.87
2021,Winchester,October,163,10-Oct,16.77,3078.64
2021,Winchester,October,164,11-Oct,17.93,3096.57
2021,Winchester,October,165,12-Oct,18.55,3115.12
2021,Winchester,October,166,13-Oct,18.83,3133.95
2021,Winchester,October,167,14-Oct,18.65,3152.6
2021,Winchester,October,168,15-Oct,17.88,3170.48
2021,Winchester,October,169,16-Oct,16.71,3187.19
2021,Winchester,October,170,17-Oct,9.29,3196.48
2021,Winchester,October,171,18-Oct,7.4,3203.88
2021,Winchester,October,172,19-Oct,10.15,3214.03
2021,Winchester,October,173,20-Oct,14.42,3228.45
2021,Winchester,October,174,21-Oct,14.45,3242.9
2021,Winchester,October,175,22-Oct,6.76,3249.66
2021,Winchester,October,176,23-Oct,4.95,3254.61
2021,Winchester,October,177,24-Oct,6.68,3261.29
2021,Winchester,October,178,25-Oct,5.37,3266.66
2021,Winchester,October,179,26-Oct,7.02,3273.68
2021,Winchester,October,180,27-Oct,7.33,3281.01
2021,Winchester,October,181,28-Oct,6.07,3287.08
2021,Winchester,October,182,29-Oct,6.39,3293.47
2021,Winchester,October,183,30-Oct,7.17,3300.64
2021,Winchester,October,184,31-Oct,9.8,3310.44
2022,Winchester,May,1,1-May,9.76,19.76
2022,Winchester,May,2,2-May,10.14,29.9
2022,Winchester,May,3,3-May,10.41,40.31
2022,Winchester,May,4,4-May,11.19,51.5
2022,Winchester,May,5,5-May,9.48,60.98
2022,Winchester,May,6,6-May,8.71,69.69
2022,Winchester,May,7,7-May,6.55,76.24
2022,Winchester,May,8,8-May,8.32,84.56
2022,Winchester,May,9,9-May,11.59,96.15
2022,Winchester,May,10,10-May,14.01,110.16
2022,Winchester,May,11,11-May,17.05,127.21
2022,Winchester,May,12,12-May,19.66,146.87
2022,Winchester,May,13,13-May,19.39,166.26
2022,Winchester,May,14,14-May,20.73,186.99
2022,Winchester,May,15,15-May,19.64,206.63
2022,Winchester,May,16,16-May,16.35,222.98
2022,Winchester,May,17,17-May,11.4,234.38
2022,Winchester,May,18,18-May,9.54,243.92
2022,Winchester,May,19,19-May,8.77,252.69
2022,Winchester,May,20,20-May,16.84,269.53
2022,Winchester,May,21,21-May,21.3,290.83
2022,Winchester,May,22,22-May,16.04,306.87
2022,Winchester,May,23,23-May,12.49,319.36
2022,Winchester,May,24,24-May,12.62,331.98
2022,Winchester,May,25,25-May,14.83,346.81
2022,Winchester,May,26,26-May,17.86,364.67
2022,Winchester,May,27,27-May,18.74,383.41
2022,Winchester,May,28,28-May,16.73,400.14
2022,Winchester,May,29,29-May,16.62,416.76
2022,Winchester,May,30,30-May,18.65,435.41
2022,Winchester,May,31,31-May,18.83,454.24
2022,Winchester,June,32,1-Jun,16.24,470.48
2022,Winchester,June,33,2-Jun,16.23,486.71
2022,Winchester,June,34,3-Jun,17.34,504.05
2022,Winchester,June,35,4-Jun,14.79,518.84
2022,Winchester,June,36,5-Jun,14.67,533.51
2022,Winchester,June,37,6-Jun,16.06,549.57
2022,Winchester,June,38,7-Jun,17.43,567
2022,Winchester,June,39,8-Jun,17.62,584.62
2022,Winchester,June,40,9-Jun,14.99,599.61
2022,Winchester,June,41,10-Jun,15.5,615.11
2022,Winchester,June,42,11-Jun,16.73,631.84
2022,Winchester,June,43,12-Jun,18.55,650.39
2022,Winchester,June,44,13-Jun,16.86,667.25
2022,Winchester,June,45,14-Jun,19.15,686.4
2022,Winchester,June,46,15-Jun,19.09,705.49
2022,Winchester,June,47,16-Jun,23.1,728.59
2022,Winchester,June,48,17-Jun,19.36,747.95
2022,Winchester,June,49,18-Jun,11.8,759.75
2022,Winchester,June,50,19-Jun,13.19,772.94
2022,Winchester,June,51,20-Jun,16.95,789.89
2022,Winchester,June,52,21-Jun,17.26,807.15
2022,Winchester,June,53,22-Jun,22.59,829.74
2022,Winchester,June,54,23-Jun,20.18,849.92
2022,Winchester,June,55,24-Jun,21.08,871
2022,Winchester,June,56,25-Jun,22.14,893.14
2022,Winchester,June,57,26-Jun,22.87,916.01
2022,Winchester,June,58,27-Jun,19.26,935.27
2022,Winchester,June,59,28-Jun,17.85,953.12
2022,Winchester,June,60,29-Jun,17.55,970.67
2022,Winchester,June,61,30-Jun,18.94,989.61
2022,Winchester,July,62,1-Jul,22.17,1011.78
2022,Winchester,July,63,2-Jul,19.92,1031.7
2022,Winchester,July,64,3-Jul,17.78,1049.48
2022,Winchester,July,65,4-Jul,19.02,1068.5
2022,Winchester,July,66,5-Jul,20.11,1088.61
2022,Winchester,July,67,6-Jul,18.65,1107.26
2022,Winchester,July,68,7-Jul,19.2,1126.46
2022,Winchester,July,69,8-Jul,18.31,1144.77
2022,Winchester,July,70,9-Jul,15.95,1160.72
2022,Winchester,July,71,10-Jul,18.79,1179.51
2022,Winchester,July,72,11-Jul,20.4,1199.91
2022,Winchester,July,73,12-Jul,22.36,1222.27
2022,Winchester,July,74,13-Jul,19.21,1241.48
2022,Winchester,July,75,14-Jul,18.27,1259.75
2022,Winchester,July,76,15-Jul,19.77,1279.52
2022,Winchester,July,77,16-Jul,21.2,1300.72
2022,Winchester,July,78,17-Jul,23.38,1324.1
2022,Winchester,July,79,18-Jul,20.79,1344.89
2022,Winchester,July,80,19-Jul,23.3,1368.19
2022,Winchester,July,81,20-Jul,26.06,1394.25
2022,Winchester,July,82,21-Jul,24.15,1418.4
2022,Winchester,July,83,22-Jul,22.69,1441.09
2022,Winchester,July,84,23-Jul,23.01,1464.1
2022,Winchester,July,85,24-Jul,23.53,1487.63
2022,Winchester,July,86,25-Jul,21.45,1509.08
2022,Winchester,July,87,26-Jul,18.82,1527.9
2022,Winchester,July,88,27-Jul,19.86,1547.76
2022,Winchester,July,89,28-Jul,21.87,1569.63
2022,Winchester,July,90,29-Jul,19.96,1589.59
2022,Winchester,July,91,30-Jul,19.23,1608.82
2022,Winchester,July,92,31-Jul,20.09,1628.91
2022,Winchester,August,93,1-Aug,22.37,1651.28
2022,Winchester,August,94,2-Aug,20.76,1672.04
2022,Winchester,August,95,3-Aug,19.05,1691.09
2022,Winchester,August,96,4-Aug,23.03,1714.12
2022,Winchester,August,97,5-Aug,23.09,1737.21
2022,Winchester,August,98,6-Aug,24.28,1761.49
2022,Winchester,August,99,7-Aug,25.27,1786.76
2022,Winchester,August,100,8-Aug,23.69,1810.45
2022,Winchester,August,101,9-Aug,18.3,1828.75
2022,Winchester,August,102,10-Aug,19.63,1848.38
2022,Winchester,August,103,11-Aug,18.9,1867.28
2022,Winchester,August,104,12-Aug,16.8,1884.08
2022,Winchester,August,105,13-Aug,19.19,1903.27
2022,Winchester,August,106,14-Aug,19.68,1922.95
2022,Winchester,August,107,15-Aug,19.78,1942.73
2022,Winchester,August,108,16-Aug,19.72,1962.45
2022,Winchester,August,109,17-Aug,19.82,1982.27
2022,Winchester,August,110,18-Aug,20.15,2002.42
2022,Winchester,August,111,19-Aug,20.92,2023.34
2022,Winchester,August,112,20-Aug,22.53,2045.87
2022,Winchester,August,113,21-Aug,21.26,2067.13
2022,Winchester,August,114,22-Aug,21.6,2088.73
2022,Winchester,August,115,23-Aug,19.71,2108.44
2022,Winchester,August,116,24-Aug,21.52,2129.96
2022,Winchester,August,117,25-Aug,18.98,2148.94
2022,Winchester,August,118,26-Aug,19.04,2167.98
2022,Winchester,August,119,27-Aug,17.93,2185.91
2022,Winchester,August,120,28-Aug,19.69,2205.6
2022,Winchester,August,121,29-Aug,23.59,2229.19
2022,Winchester,August,122,30-Aug,21.98,2251.17
2022,Winchester,August,123,31-Aug,18.33,2269.5
2022,Winchester,September,124,1-Sep,14.05,2283.55
2022,Winchester,September,125,2-Sep,17.51,2301.06
2022,Winchester,September,126,3-Sep,20.55,2321.61
2022,Winchester,September,127,4-Sep,15.38,2336.99
2022,Winchester,September,128,5-Sep,14.23,2351.22
2022,Winchester,September,129,6-Sep,16.33,2367.55
2022,Winchester,September,130,7-Sep,17.93,2385.48
2022,Winchester,September,131,8-Sep,18.6,2404.08
2022,Winchester,September,132,9-Sep,18.83,2422.91
2022,Winchester,September,133,10-Sep,20.02,2442.93
2022,Winchester,September,134,11-Sep,19.48,2462.41
2022,Winchester,September,135,12-Sep,20.21,2482.62
2022,Winchester,September,136,13-Sep,18.48,2501.1
2022,Winchester,September,137,14-Sep,16.5,2517.6
2022,Winchester,September,138,15-Sep,11.29,2528.89
2022,Winchester,September,139,16-Sep,12.87,2541.76
2022,Winchester,September,140,17-Sep,13.98,2555.74
2022,Winchester,September,141,18-Sep,18.33,2574.07
2022,Winchester,September,142,19-Sep,15.42,2589.49
2022,Winchester,September,143,20-Sep,13.35,2602.84
2022,Winchester,September,144,21-Sep,17.33,2620.17
2022,Winchester,September,145,22-Sep,12.96,2633.13
2022,Winchester,September,146,23-Sep,8.2,2641.33
2022,Winchester,September,147,24-Sep,11.04,2652.37
2022,Winchester,September,148,25-Sep,11.69,2664.06
2022,Winchester,September,149,26-Sep,12.83,2676.89
2022,Winchester,September,150,27-Sep,13.52,2690.41
2022,Winchester,September,151,28-Sep,11.26,2701.67
2022,Winchester,September,152,29-Sep,9.09,2710.76
2022,Winchester,September,153,30-Sep,10.29,2721.05
2022,Winchester,October,154,1-Oct,10.96,2732.01
2022,Winchester,October,155,2-Oct,7,2739.01
2022,Winchester,October,156,3-Oct,7.87,2746.88
2022,Winchester,October,157,4-Oct,9.97,2756.85
2022,Winchester,October,158,5-Oct,12.77,2769.62
2022,Winchester,October,159,6-Oct,14.08,2783.7
2022,Winchester,October,160,7-Oct,9.01,2792.71
2022,Winchester,October,161,8-Oct,4.9,2797.61
2022,Winchester,October,162,9-Oct,6.95,2804.56
2022,Winchester,October,163,10-Oct,5.42,2809.98
2022,Winchester,October,164,11-Oct,8.62,2818.6
2022,Winchester,October,165,12-Oct,13.47,2832.07
2022,Winchester,October,166,13-Oct,12.66,2844.73
2022,Winchester,October,167,14-Oct,9.98,2854.71
2022,Winchester,October,168,15-Oct,9.47,2864.18
2022,Winchester,October,169,16-Oct,7.38,2871.56
2022,Winchester,October,170,17-Oct,8.18,2879.74
2022,Winchester,October,171,18-Oct,6.56,2886.3
2022,Winchester,October,172,19-Oct,5.41,2891.71
2022,Winchester,October,173,20-Oct,5.4,2897.11
2022,Winchester,October,174,21-Oct,7.73,2904.84
2022,Winchester,October,175,22-Oct,11.07,2915.91
2022,Winchester,October,176,23-Oct,11.74,2927.65
2022,Winchester,October,177,24-Oct,12.07,2939.72
2022,Winchester,October,178,25-Oct,14.93,2954.65
2022,Winchester,October,179,26-Oct,16.59,2971.24
2022,Winchester,October,180,27-Oct,5.45,2976.69
2022,Winchester,October,181,28-Oct,3.26,2979.95
2022,Winchester,October,182,29-Oct,4.12,2984.07
2022,Winchester,October,183,30-Oct,7.2,2991.27
2022,Winchester,October,184,31-Oct,8.89,3000.16
2018,Ridgetown,May,1,1-May,14.37,24.37
2018,Ridgetown,May,2,2-May,17.52,41.89
2018,Ridgetown,May,3,3-May,17.05,58.94
2018,Ridgetown,May,4,4-May,15.59,74.53
2018,Ridgetown,May,5,5-May,14.37,88.9
2018,Ridgetown,May,6,6-May,14.74,103.64
2018,Ridgetown,May,7,7-May,12.22,115.86
2018,Ridgetown,May,8,8-May,13.71,129.57
2018,Ridgetown,May,9,9-May,16.16,145.73
2018,Ridgetown,May,10,10-May,15.41,161.14
2018,Ridgetown,May,11,11-May,7.62,168.76
2018,Ridgetown,May,12,12-May,9.72,178.48
2018,Ridgetown,May,13,13-May,12.19,190.67
2018,Ridgetown,May,14,14-May,14.21,204.88
2018,Ridgetown,May,15,15-May,16.15,221.03
2018,Ridgetown,May,16,16-May,15.99,237.02
2018,Ridgetown,May,17,17-May,16.81,253.83
2018,Ridgetown,May,18,18-May,13.23,267.06
2018,Ridgetown,May,19,19-May,15.95,283.01
2018,Ridgetown,May,20,20-May,11.89,294.9
2018,Ridgetown,May,21,21-May,12.28,307.18
2018,Ridgetown,May,22,22-May,14.65,321.83
2018,Ridgetown,May,23,23-May,16.14,337.97
2018,Ridgetown,May,24,24-May,18.76,356.73
2018,Ridgetown,May,25,25-May,19.25,375.98
2018,Ridgetown,May,26,26-May,18.33,394.31
2018,Ridgetown,May,27,27-May,21.15,415.46
2018,Ridgetown,May,28,28-May,24.41,439.87
2018,Ridgetown,May,29,29-May,22.39,462.26
2018,Ridgetown,May,30,30-May,21.52,483.78
2018,Ridgetown,May,31,31-May,23.06,506.84
2018,Ridgetown,June,32,1-Jun,18.9,525.74
2018,Ridgetown,June,33,2-Jun,16.67,542.41
2018,Ridgetown,June,34,3-Jun,18.26,560.67
2018,Ridgetown,June,35,4-Jun,16.8,577.47
2018,Ridgetown,June,36,5-Jun,13.45,590.92
2018,Ridgetown,June,37,6-Jun,13.69,604.61
2018,Ridgetown,June,38,7-Jun,18.5,623.11
2018,Ridgetown,June,39,8-Jun,19.94,643.05
2018,Ridgetown,June,40,9-Jun,17.37,660.42
2018,Ridgetown,June,41,10-Jun,17.51,677.93
2018,Ridgetown,June,42,11-Jun,17.85,695.78
2018,Ridgetown,June,43,12-Jun,19.09,714.87
2018,Ridgetown,June,44,13-Jun,21,735.87
2018,Ridgetown,June,45,14-Jun,18.83,754.7
2018,Ridgetown,June,46,15-Jun,19.3,774
2018,Ridgetown,June,47,16-Jun,21.47,795.47
2018,Ridgetown,June,48,17-Jun,23.82,819.29
2018,Ridgetown,June,49,18-Jun,24.69,843.98
2018,Ridgetown,June,50,19-Jun,20.39,864.37
2018,Ridgetown,June,51,20-Jun,18.69,883.06
2018,Ridgetown,June,52,21-Jun,19.12,902.18
2018,Ridgetown,June,53,22-Jun,18.4,920.58
2018,Ridgetown,June,54,23-Jun,20.96,941.54
2018,Ridgetown,June,55,24-Jun,19.44,960.98
2018,Ridgetown,June,56,25-Jun,18.23,979.21
2018,Ridgetown,June,57,26-Jun,19.55,998.76
2018,Ridgetown,June,58,27-Jun,21.26,1020.02
2018,Ridgetown,June,59,28-Jun,21.58,1041.6
2018,Ridgetown,June,60,29-Jun,24.32,1065.92
2018,Ridgetown,June,61,30-Jun,24.92,1090.84
2018,Ridgetown,July,62,1-Jul,26.01,1116.85
2018,Ridgetown,July,63,2-Jul,25.44,1142.29
2018,Ridgetown,July,64,3-Jul,24.06,1166.35
2018,Ridgetown,July,65,4-Jul,26.66,1193.01
2018,Ridgetown,July,66,5-Jul,26.4,1219.41
2018,Ridgetown,July,67,6-Jul,19.66,1239.07
2018,Ridgetown,July,68,7-Jul,18.83,1257.9
2018,Ridgetown,July,69,8-Jul,21.45,1279.35
2018,Ridgetown,July,70,9-Jul,23.16,1302.51
2018,Ridgetown,July,71,10-Jul,22.12,1324.63
2018,Ridgetown,July,72,11-Jul,20.98,1345.61
2018,Ridgetown,July,73,12-Jul,21.54,1367.15
2018,Ridgetown,July,74,13-Jul,23.42,1390.57
2018,Ridgetown,July,75,14-Jul,24.44,1415.01
2018,Ridgetown,July,76,15-Jul,26.24,1441.25
2018,Ridgetown,July,77,16-Jul,25.94,1467.19
2018,Ridgetown,July,78,17-Jul,22.4,1489.59
2018,Ridgetown,July,79,18-Jul,20.62,1510.21
2018,Ridgetown,July,80,19-Jul,21.54,1531.75
2018,Ridgetown,July,81,20-Jul,22.83,1554.58
2018,Ridgetown,July,82,21-Jul,22.84,1577.42
2018,Ridgetown,July,83,22-Jul,19.96,1597.38
2018,Ridgetown,July,84,23-Jul,22.58,1619.96
2018,Ridgetown,July,85,24-Jul,23.88,1643.84
2018,Ridgetown,July,86,25-Jul,24.09,1667.93
2018,Ridgetown,July,87,26-Jul,23.28,1691.21
2018,Ridgetown,July,88,27-Jul,20.94,1712.15
2018,Ridgetown,July,89,28-Jul,20.23,1732.38
2018,Ridgetown,July,90,29-Jul,22.19,1754.57
2018,Ridgetown,July,91,30-Jul,22.51,1777.08
2018,Ridgetown,July,92,31-Jul,22.38,1799.46
2018,Ridgetown,August,93,1-Aug,21.65,1821.11
2018,Ridgetown,August,94,2-Aug,22.41,1843.52
2018,Ridgetown,August,95,3-Aug,23.77,1867.29
2018,Ridgetown,August,96,4-Aug,24.17,1891.46
2018,Ridgetown,August,97,5-Aug,26.05,1917.51
2018,Ridgetown,August,98,6-Aug,25.95,1943.46
2018,Ridgetown,August,99,7-Aug,24.45,1967.91
2018,Ridgetown,August,100,8-Aug,23.58,1991.49
2018,Ridgetown,August,101,9-Aug,23.98,2015.47
2018,Ridgetown,August,102,10-Aug,23.26,2038.73
2018,Ridgetown,August,103,11-Aug,24.11,2062.84
2018,Ridgetown,August,104,12-Aug,24.27,2087.11
2018,Ridgetown,August,105,13-Aug,24.35,2111.46
2018,Ridgetown,August,106,14-Aug,24.36,2135.82
2018,Ridgetown,August,107,15-Aug,24.49,2160.31
2018,Ridgetown,August,108,16-Aug,24.11,2184.42
2018,Ridgetown,August,109,17-Aug,24.35,2208.77
2018,Ridgetown,August,110,18-Aug,23.95,2232.72
2018,Ridgetown,August,111,19-Aug,22.48,2255.2
2018,Ridgetown,August,112,20-Aug,22.96,2278.16
2018,Ridgetown,August,113,21-Aug,22.95,2301.11
2018,Ridgetown,August,114,22-Aug,18.84,2319.95
2018,Ridgetown,August,115,23-Aug,20.11,2340.06
2018,Ridgetown,August,116,24-Aug,21.36,2361.42
2018,Ridgetown,August,117,25-Aug,23.2,2384.62
2018,Ridgetown,August,118,26-Aug,24.64,2409.26
2018,Ridgetown,August,119,27-Aug,25.51,2434.77
2018,Ridgetown,August,120,28-Aug,26.55,2461.32
2018,Ridgetown,August,121,29-Aug,24.18,2485.5
2018,Ridgetown,August,122,30-Aug,20.12,2505.62
2018,Ridgetown,August,123,31-Aug,20.53,2526.15
2018,Ridgetown,September,124,1-Sep,23.77,2549.92
2018,Ridgetown,September,125,2-Sep,25.42,2575.34
2018,Ridgetown,September,126,3-Sep,25.47,2600.81
2018,Ridgetown,September,127,4-Sep,25.57,2626.38
2018,Ridgetown,September,128,5-Sep,26.81,2653.19
2018,Ridgetown,September,129,6-Sep,22.76,2675.95
2018,Ridgetown,September,130,7-Sep,19.66,2695.61
2018,Ridgetown,September,131,8-Sep,17.4,2713.01
2018,Ridgetown,September,132,9-Sep,16.72,2729.73
2018,Ridgetown,September,133,10-Sep,17.84,2747.57
2018,Ridgetown,September,134,11-Sep,18.31,2765.88
2018,Ridgetown,September,135,12-Sep,19.25,2785.13
2018,Ridgetown,September,136,13-Sep,21.29,2806.42
2018,Ridgetown,September,137,14-Sep,23.47,2829.89
2018,Ridgetown,September,138,15-Sep,23.48,2853.37
2018,Ridgetown,September,139,16-Sep,23.05,2876.42
2018,Ridgetown,September,140,17-Sep,22.3,2898.72
2018,Ridgetown,September,141,18-Sep,21.61,2920.33
2018,Ridgetown,September,142,19-Sep,19.52,2939.85
2018,Ridgetown,September,143,20-Sep,20.35,2960.2
2018,Ridgetown,September,144,21-Sep,23.87,2984.07
2018,Ridgetown,September,145,22-Sep,14.64,2998.71
2018,Ridgetown,September,146,23-Sep,15.89,3014.6
2018,Ridgetown,September,147,24-Sep,18.58,3033.18
2018,Ridgetown,September,148,25-Sep,21.23,3054.41
2018,Ridgetown,September,149,26-Sep,17.86,3072.27
2018,Ridgetown,September,150,27-Sep,14.58,3086.85
2018,Ridgetown,September,151,28-Sep,15.21,3102.06
2018,Ridgetown,September,152,29-Sep,12.6,3114.66
2018,Ridgetown,September,153,30-Sep,14.58,3129.24
2018,Ridgetown,October,154,1-Oct,14.71,3143.95
2018,Ridgetown,October,155,2-Oct,18.08,3162.03
2018,Ridgetown,October,156,3-Oct,17.52,3179.55
2018,Ridgetown,October,157,4-Oct,16.53,3196.08
2018,Ridgetown,October,158,5-Oct,12.9,3208.98
2018,Ridgetown,October,159,6-Oct,20.17,3229.15
2018,Ridgetown,October,160,7-Oct,16.71,3245.86
2018,Ridgetown,October,161,8-Oct,20.22,3266.08
2018,Ridgetown,October,162,9-Oct,22.48,3288.56
2018,Ridgetown,October,163,10-Oct,21.95,3310.51
2018,Ridgetown,October,164,11-Oct,14.72,3325.23
2018,Ridgetown,October,165,12-Oct,8.12,3333.35
2018,Ridgetown,October,166,13-Oct,7.5,3340.85
2018,Ridgetown,October,167,14-Oct,10.87,3351.72
2018,Ridgetown,October,168,15-Oct,10.55,3362.27
2018,Ridgetown,October,169,16-Oct,7.94,3370.21
2018,Ridgetown,October,170,17-Oct,7.79,3378
2018,Ridgetown,October,171,18-Oct,5.54,3383.54
2018,Ridgetown,October,172,19-Oct,10.43,3393.97
2018,Ridgetown,October,173,20-Oct,8.9,3402.87
2018,Ridgetown,October,174,21-Oct,4.42,3407.29
2018,Ridgetown,October,175,22-Oct,7.63,3414.92
2018,Ridgetown,October,176,23-Oct,7.55,3422.47
2018,Ridgetown,October,177,24-Oct,5.67,3428.14
2018,Ridgetown,October,178,25-Oct,6.46,3434.6
2018,Ridgetown,October,179,26-Oct,8.19,3442.79
2018,Ridgetown,October,180,27-Oct,6.93,3449.72
2018,Ridgetown,October,181,28-Oct,5.56,3455.28
2018,Ridgetown,October,182,29-Oct,6.55,3461.83
2018,Ridgetown,October,183,30-Oct,8.68,3470.51
2018,Ridgetown,October,184,31-Oct,11.49,3482
2019,Ridgetown,May,1,1-May,12.96,22.96
2019,Ridgetown,May,2,2-May,10.82,33.78
2019,Ridgetown,May,3,3-May,9.05,42.83
2019,Ridgetown,May,4,4-May,9.33,52.16
2019,Ridgetown,May,5,5-May,11.85,64.01
2019,Ridgetown,May,6,6-May,13.26,77.27
2019,Ridgetown,May,7,7-May,7.64,84.91
2019,Ridgetown,May,8,8-May,8.58,93.49
2019,Ridgetown,May,9,9-May,15.05,108.54
2019,Ridgetown,May,10,10-May,10.97,119.51
2019,Ridgetown,May,11,11-May,8.2,127.71
2019,Ridgetown,May,12,12-May,8.65,136.36
2019,Ridgetown,May,13,13-May,6.86,143.22
2019,Ridgetown,May,14,14-May,11.01,154.23
2019,Ridgetown,May,15,15-May,12.91,167.14
2019,Ridgetown,May,16,16-May,12.67,179.81
2019,Ridgetown,May,17,17-May,11.8,191.61
2019,Ridgetown,May,18,18-May,11.37,202.98
2019,Ridgetown,May,19,19-May,17.95,220.93
2019,Ridgetown,May,20,20-May,12.1,233.03
2019,Ridgetown,May,21,21-May,11.12,244.15
2019,Ridgetown,May,22,22-May,13.95,258.1
2019,Ridgetown,May,23,23-May,17.39,275.49
2019,Ridgetown,May,24,24-May,13.67,289.16
2019,Ridgetown,May,25,25-May,17.74,306.9
2019,Ridgetown,May,26,26-May,15.14,322.04
2019,Ridgetown,May,27,27-May,13.68,335.72
2019,Ridgetown,May,28,28-May,16.57,352.29
2019,Ridgetown,May,29,29-May,13.99,366.28
2019,Ridgetown,May,30,30-May,16.53,382.81
2019,Ridgetown,May,31,31-May,16.23,399.04
2019,Ridgetown,June,32,1-Jun,17.83,416.87
2019,Ridgetown,June,33,2-Jun,13.93,430.8
2019,Ridgetown,June,34,3-Jun,11.55,442.35
2019,Ridgetown,June,35,4-Jun,15.99,458.34
2019,Ridgetown,June,36,5-Jun,17.58,475.92
2019,Ridgetown,June,37,6-Jun,15.69,491.61
2019,Ridgetown,June,38,7-Jun,17.83,509.44
2019,Ridgetown,June,39,8-Jun,17.87,527.31
2019,Ridgetown,June,40,9-Jun,18.59,545.9
2019,Ridgetown,June,41,10-Jun,16.95,562.85
2019,Ridgetown,June,42,11-Jun,15.92,578.77
2019,Ridgetown,June,43,12-Jun,16.83,595.6
2019,Ridgetown,June,44,13-Jun,15.4,611
2019,Ridgetown,June,45,14-Jun,15.7,626.7
2019,Ridgetown,June,46,15-Jun,17.59,644.29
2019,Ridgetown,June,47,16-Jun,16.56,660.85
2019,Ridgetown,June,48,17-Jun,17.19,678.04
2019,Ridgetown,June,49,18-Jun,19.56,697.6
2019,Ridgetown,June,50,19-Jun,20.33,717.93
2019,Ridgetown,June,51,20-Jun,17.12,735.05
2019,Ridgetown,June,52,21-Jun,15.42,750.47
2019,Ridgetown,June,53,22-Jun,16.73,767.2
2019,Ridgetown,June,54,23-Jun,18.8,786
2019,Ridgetown,June,55,24-Jun,20.55,806.55
2019,Ridgetown,June,56,25-Jun,21.13,827.68
2019,Ridgetown,June,57,26-Jun,22.54,850.22
2019,Ridgetown,June,58,27-Jun,22.77,872.99
2019,Ridgetown,June,59,28-Jun,23.08,896.07
2019,Ridgetown,June,60,29-Jun,22.86,918.93
2019,Ridgetown,June,61,30-Jun,19.7,938.63
2019,Ridgetown,July,62,1-Jul,21.75,960.38
2019,Ridgetown,July,63,2-Jul,24.32,984.7
2019,Ridgetown,July,64,3-Jul,23.84,1008.54
2019,Ridgetown,July,65,4-Jul,24.55,1033.09
2019,Ridgetown,July,66,5-Jul,26.04,1059.13
2019,Ridgetown,July,67,6-Jul,24.62,1083.75
2019,Ridgetown,July,68,7-Jul,22.54,1106.29
2019,Ridgetown,July,69,8-Jul,20.62,1126.91
2019,Ridgetown,July,70,9-Jul,21.42,1148.33
2019,Ridgetown,July,71,10-Jul,24.63,1172.96
2019,Ridgetown,July,72,11-Jul,24.11,1197.07
2019,Ridgetown,July,73,12-Jul,20.76,1217.83
2019,Ridgetown,July,74,13-Jul,23.78,1241.61
2019,Ridgetown,July,75,14-Jul,21.24,1262.85
2019,Ridgetown,July,76,15-Jul,22.41,1285.26
2019,Ridgetown,July,77,16-Jul,24.23,1309.49
2019,Ridgetown,July,78,17-Jul,24.26,1333.75
2019,Ridgetown,July,79,18-Jul,24.8,1358.55
2019,Ridgetown,July,80,19-Jul,26.42,1384.97
2019,Ridgetown,July,81,20-Jul,27.01,1411.98
2019,Ridgetown,July,82,21-Jul,24.12,1436.1
2019,Ridgetown,July,83,22-Jul,20.78,1456.88
2019,Ridgetown,July,84,23-Jul,19.94,1476.82
2019,Ridgetown,July,85,24-Jul,20.56,1497.38
2019,Ridgetown,July,86,25-Jul,22.62,1520
2019,Ridgetown,July,87,26-Jul,23.05,1543.05
2019,Ridgetown,July,88,27-Jul,23.85,1566.9
2019,Ridgetown,July,89,28-Jul,24.74,1591.64
2019,Ridgetown,July,90,29-Jul,24.95,1616.59
2019,Ridgetown,July,91,30-Jul,23.9,1640.49
2019,Ridgetown,July,92,31-Jul,20.86,1661.35
2019,Ridgetown,August,93,1-Aug,21,1682.35
2019,Ridgetown,August,94,2-Aug,21.73,1704.08
2019,Ridgetown,August,95,3-Aug,22.22,1726.3
2019,Ridgetown,August,96,4-Aug,23.42,1749.72
2019,Ridgetown,August,97,5-Aug,24.55,1774.27
2019,Ridgetown,August,98,6-Aug,23.6,1797.87
2019,Ridgetown,August,99,7-Aug,23.44,1821.31
2019,Ridgetown,August,100,8-Aug,22.7,1844.01
2019,Ridgetown,August,101,9-Aug,21.06,1865.07
2019,Ridgetown,August,102,10-Aug,20.55,1885.62
2019,Ridgetown,August,103,11-Aug,22.71,1908.33
2019,Ridgetown,August,104,12-Aug,23.77,1932.1
2019,Ridgetown,August,105,13-Aug,23.62,1955.72
2019,Ridgetown,August,106,14-Aug,22.98,1978.7
2019,Ridgetown,August,107,15-Aug,22.7,2001.4
2019,Ridgetown,August,108,16-Aug,22.02,2023.42
2019,Ridgetown,August,109,17-Aug,24.35,2047.77
2019,Ridgetown,August,110,18-Aug,24.59,2072.36
2019,Ridgetown,August,111,19-Aug,24.15,2096.51
2019,Ridgetown,August,112,20-Aug,24.49,2121
2019,Ridgetown,August,113,21-Aug,24.9,2145.9
2019,Ridgetown,August,114,22-Aug,20.3,2166.2
2019,Ridgetown,August,115,23-Aug,18.81,2185.01
